RT @arenmishra: #SoulVultures pryng fr lost souls in #NepalEarthquake, no cncrn for humans pain. They fed on asian flesh nw wnt soul https:	1
RT @shandiponidey: Unbeliavable that Jesus died for such idiots who seek advantage in #NepalEarthquake.Jesus wud b ashamed of his followers	9
RT @renu_18: While Namo &amp; #Hindu @RSSorg helping the needy #Shameless #SoulVultures converting helpless Hindus #NepalEarthquake http://t.	47
RT @RITURATHAUR: NEPAL BEWARE.. The #evangelicalvultures on the prowl! If this is Christanity,thank God I am a HINDU #NepalEarthquake http:	88
RT @RevolutionMonk: #VultureEvangelists At the time of grief what would u do,care for the victims or share your faith? #NepalEarthquake ht	13
RT @jivanmukt: Can #SoulVultures do this instead of selling Jesus? #NepalEarthquake #ThankYouPM #RashtravadiBabaRamdev http://t.co/rAqTKeE	20
RT @Kamaallrkhan: Bhaand @Gurmeetramrahim celebrating #NepalEarthquake, having fun threesome awesome. #shame #MSGHelpEarthquakeVictims http	3
RT @Sonu_Bhaskar: (2) #Shame on 'faith-marketers' - Hunting #NepalEarthQuake victims for #soulharvest?#SoulVultures @KanchanGupta http://t.	7
RT @ChinnuVS: Shame on these people!! Doubt if they have a human soul in them!! #SoulVultures #IndiaWithNepal #NepalEarthquake	1
RT @syamjee: 3 sets of people pissed of with #NepalEarthquake bcoz the relief efforts put Modi in focus 1 #Presstitutes 2 #AAPTards 3 #Conv	1
RT @RamraoKP_: Shame on #SoulVultures . I think Jesus has given them opporturnity to convert ppl in Nepal... #NepalEarthquake http://t.co/	4
RT @AnjaliGorg: #SoulScavengers rejoice at the opportunity found in #NepalEarthQuake https://t.co/Qc4s7LtXaO	5
RT @NeelakshiGswm: A religion is known by its followers, the more u try to propagate ur religion d less respected it is #SoulVultures #Nepa	20
RT @cgmagia: #SoulVultures find 'opportunity' in #NepalEarthquake is PM listening in #MannKiBaat	1
RT @IndiaAspires: This sick person of #SoulVultures family trying to encash calamity of #NepalEarthquake in the name of Christ. https://t.	17
RT @htTweets: #Nepal remembers quake victims on conclusion of religious mourning period http://t.co/fBy0TeaG5A #NepalEarthquake http://t.	33
RT @sarvatragam: Why are evangelists like @RSS_Org being allowed to move around the subcontinent with impunity? Especially during crisis #N	2
RT @carol_penner: When the foundations of the earth shake, and so many are buried in rubble and grief, Lord in your mercy hear our prayer.	8
RT @IndianSanskriti: SO MUCH Unlike christian missionaries.. who are sending their vultures to preach and harvest souls #NepalEarthquake h	14
RT @SangitaSri: A opportunity for Religious conversions?????? #SoulVultures #NepalEarthquake https://t.co/SQRqGlb8Gv	1
RT @harsh1977: #Presstitutes will never show this #NepalEarthquake #Nepal #NepalQuake #NepalIndia http://t.co/TPMdSRRxsx	2
RT @towardshumanity: Jihadists who convert people at gunpoint atleast do not hide their barbarism under the garb of LOVE n SERVICE #SoulVul	3
RT @_KOBANE: #British former #IT #worker joined #YPG to fight #ISIL jihadi &amp; defend #civilsociety #solidarity #NepalEarthquake http://t	1
RT @ravighiyar: Dear leader of #SoulVultures @Pontifex, is this what your Jesus taught to you guys? Soul trading in #NepalEarthquake http:/	6
RT @Cerebrus_: Interesting, the twist some #Christians &amp; #Muslims gave to the #NepalEarthquake. #SoulVultures #ReligionOfPeace http://t.co/	9
RT @sheefal: While #NepalEarthquake is an opportunity for Xtian evangelists, RSS silently works for the safety of people	1
RT @Puru_Tweet: See #SoulVultures Saffron work in #NepalEarthquake #MEAatWork https://t.co/THKB4Ttevv	14
"RT @chandansadhu: Indian Army names aid mission in Nepal as ""Operation Maitri"". #earthquake #SoulVultures #NepalEarthquake #Kathmandu"	2
RT @himanshugo: pls dont donate to these #SoulVultures . instead donate to http://t.co/nRL3yMPJNx #NepalEarthquake https://t.co/4MhBZ77L9U	1
RT @Rakeshinteriors: RT. People need Relief not trash Bible. #NepalEarthquake #Sickos #HDL #RSS #earthquake #SoulVultures #Presstitutes htt	2
RT @Dayweekaa: #SoulVultures preaching such nonsense in times of #NepalEarthquake, saying repeated quakes are second coming of their lord y	2
"RT @sanatan_: Shame on Christian missionaries who find the #NepalEarthquake ""exciting"" to convert people in moment of grief. https://t.co/"	12
RT @nis111284: #SoulVultures #NepalEarthquake Shameless Morons busy in all sort of #evangelism even in crisis http://t.co/bJgNYietqX	45
RT @guy_adventure: still we can feel the quake!!! I am scared. May lord #Buddha show pity for those innocent people of #nepal #NepalEarthqu	1
RT @prinz_90: #Shame on #soulvultures. It's time for everyone to unite &amp; help the ppl of #Nepalearthquake. Hw can you stoop so low? http://	1
RT @KiranKS: If you don't know why #SoulVultures is trending in India after #NepalEarthquake, it's because of these sick guts. http://t.co/	166
RT @rameshnswamy: beware of the #SoulVultures they will destroy local capacity http://t.co/oxzPsu9Y9Q #NepalEarthquake	3
RT @swarya55: It's been more than 24 hrs and no statement from Sonia or Congis on #NepalEarthquake Such is their apathy for Hindus Party o	1
RT @shall_isaytruth: #SoulVultures Nepal is land of Sita &amp; Buddha even before your God existed! Don't hunt Souls like devil does in disguis	1
RT @SirZaidHamid: The way #Christian evangelists are trying sell Jesus in events like #NepalEarthquake , they deserve to be included in Mar	41
RT @RamraoKP_: #SoulVultures trying to collect donations in the name of Nepal relief . Please only donate to @PMOIndia relief Fund . #Nepal	4
RT @RevolutionMonk: #VultureEvangelists #SoulVultures Animals that feeds on carcasses are superior 2 this Missionaries. #NepalEarthquake h	11
RT @ddev42: If you don't know why #SoulVultures is trending in India after #NepalEarthquake,it's because of these sick guts. http://t.co/BX	1
RT @VerseCannon: Vampires on the prowl. #SoulVultures #NepalEarthquake http://t.co/wiwWwvwrxY	82
RT @WandererSS6: This Christian maniac wanted Ramdev Baba to die in #NepalEarthquake. Christians have so much hatred towards Hindus. http:/	1
RT @PrashJha16: Take a look at these sick minded missionaries! They seriously need some help. #NepalEarthquake #IndiaWithNepal http://t.co/	1
RT @VidyaranyaKs: @Rakeshinteriors @gary_1980in #NepalEarthquake #Missionaries #SoulVultures #HDL #RSS #OperationMaitri #MannKiBaat @ksmsun	2
RT @SwarupPhD: Here comes the king of the #SoulVultures - https://t.co/s1EFM8r5rO #NepalEarthquake	19
RT @shreyashebbare: This is really sick! #NepalEarthquake #SoulVultures #earthquake http://t.co/WF6tzYB35N	3
RT @TPrasad_7: .@KanchanGupta Here take a look at another of sickos. Preying like #SoulVultures during calamity. https://t.co/VoaYCf6Qku #	1
RT @satyaticks: How #SoulVultures looking at Nepal Tragedy.. #NepalEarthquake #VultureEvangelists #VulturesOfVatican http://t.co/EzG3ayvt	12
RT @vaishalidbhatt: Donate to #NepalEarthquake through http://t.co/jCCUXe6lmd only.Avoid any NGO or #presstitutes like @ndtv @aajtak or oth	12
RT @kush07: #NepalEarthquake #IndianArmy &amp; #RSS moving rescue teams 2 #Nepal #AdarshLiberals #Sickulars RATS r hiding #Presstitutes waitin	50
RT @daredevil_AA: My message to #SoulVultures for whom #NepalEarthquake is an opportunity &amp; have the false belief of religion supremacy htt	5
RT @simbamara: Doing what #SoulVultures do best ,even during #NepalEarthquake http://t.co/HgFq9rtAim	5
RT @sameerdesaii: @pradeephindu @HinduRajyam see these #EvangelicalVultures are finding opportunity for conversion in #NepalEarthquake http	3
RT @SirZaidHamid: #Nepal experiences second earthquake; 6.7 magnitude. Xstian Evangelists: hallelujah.... Let soul harvesting season begin.	21
RT @shubham_sunny: WTF  is it true?? #SoulVultures preying victims of #NepalEarthquake for Religious propaganda. Really Sad &amp; Disgust	2
RT @ParinVShah: It remains to be seen whether those who blew #Gharwapsi out of proportion dare report #EvangelicalVultures scavenging #Nepa	52
RT @KadakChaa: On one hand we have RSS people and thousands of people working tiressly to save people #SoulVultures gng to #NepalEarthquake	2
RT @drmanzanero: @anupamtr: Sad! Appalling! Disgraceful!! #Missionaries #NepalEarthquake http://t.co/HrwSsc1pWb then I don't want to go	1
RT @Biorahul: Delhi Sikh Committee to send 25000 food packets to Nepal. No, they won't convert people in return! #NepalEarthquake http://t.	14
RT @Ji_Rupesh: 4 teams of @RSSorg started rescue operation in #NepalEarthquake. Now @INCIndia &amp; @AamAadmiParty Pseudo Secularist can start	90
RT @happensinindia: #SoulVultures on mission #SoulHarvesting to #NepalEarthquake	1
RT @Smarty_in: Does @aamaadmiparty / @INCIndia too oppose the soul harvesting by missionary in #NepalEarthquake crisis or only onus on BJP	1
RT @NimishArya: #indianmediagohome #Aajtak #Presstitutes #NepalEarthquake. You guys made a mockery out of India's relief efforts. http://t	1
RT @PremierRadio: Traffickers 'exploiting' #NepalEarthquake victims, says #Christian charity http://t.co/mBMm9fV0fx http://t.co/Q9pP1ozTW5	1
RT @sahucar: #Satire Here r 3 easy steps abt How NOT to cause #Earthquake  http://t.co/taCmA2cupV #NepalEarthquake #SoulVultures http://t.	4
RT @AnjaliGorg: United Nations too Christian, claims report http://t.co/6P9wtvIJHU #Replug #SoulVultures #NepalEarthquake	11
RT @noconversion: Christian Missionaries are ready to Harvest Soul &amp; use Nepal disaster to convert #NepalEarthquake @HMOIndia http://t.c	58
RT @love4cow: Jesus is bleeding @NeelakshiGswm: Dear religion pimps stop feeding on human tragedies can't bring immortality #SoulVultures #	1
RT @mkk3601: .Seems like the Christians have hit the jackpot. #NepalEarthquake #earthquake #Nepal soul harvesters, like vultures,out in ful	1
RT @RamyaJanath: Its shocking to see evangelists are already salivating at the misery of Nepalese #NepalEarthquake , #SoulVultures http://t	1
RT @ensine: Saffron terrorists are already in #Nepal to help needy. Proud of #RSS #NepalEarthquake http://t.co/9XYCnrPutD	1
RT @ChakraNews: Some more #SoulVultures at the #NepalEarthquake .... Hindus and Buddhists being the prey of the vultures http://t.co/sjl1K	4
RT @KiranKS: Anyone who doubted @DrMohanBhagwat's statement on Mother Teresa, should just scan tweets of #SoulVultures after #NepalEarthqua	165
RT @Rakeshinteriors: Soul Harvesters Response after #NepalEarthquake #Missionaries #SoulVultures #HDL #RSS #OperationMaitri #MannKiBaat htt	34
"RT @RamraoKP_: #SoulVultures are trying to use #NepalEarthquake as conversion opportunity."" Plz Hindus in Nepal save Hindus from xtian miss"	1
RT @RW_HITMAN: So Filthy Christian #SoulVultures of bastard son of God are treating #NepalEarthquake like a conversion opportunity ? http:/	38
RT @EvilYindoo: Unbelievable Christian bigotry on display #NepalEarthquake ,&amp; @BarackObama was preaching India on religious tolerance http:	93
RT @KiranKS: 20,000 @RSSorg swayamsevaks in Nepal assisting #NepalEarthquake victims. Unlike #SoulVultures, no conversion here! http://t.c	133
RT @ConvenienceBest: Nepal should revert to its Hindu state status from its newly acquired Secular one #NepalEarthquake #SoulVultures #Evan	2
RT @kran8897: Need Bajrang Dal in #NepalEarthQuake to stop #SoulVultures #EarthquakeAgain	1
"RT @DesiBakchod: Check this @abpnewstv creating controversy Calls "" Dharahara Tower"" as MOSQUE #NepalEarthquake #Presstitutes http://t."	2
RT @Tsukinorayko: #NepalEarthquake Look at these bastard missionary @narendramodi @Ajit_Doval @HMOIndia @Swamy39 @RSS_Org http://t.co/9r2xM	1
RT @MadameYG: When in distress, no one checks if the helping hands are #SoulVultures .Its funny how people can insert religion into #NepalE	3
RT @satishpandeyG: I think #OperationMaitri started by Army for #NepalEarthquake sufferers is better trend than #ManKiBaat or #SoulVultures	2
RT @1moreGanesh: Evangelic bigots fanatic barbarism, arrogance, total lack of sense displays itself during #NepalEarthquake #SoulVultures I	1
RT @HinduNRight: Other than #VultureEvangelists and #SoulVultures people who are glad with #NepalEarthquake are @AamAadmiParty relief for t	2
RT @karyakarta1992: Truly Sick #VultureEvangelists feasting on human misery #NepalEarthquake https://t.co/lkdQJzpLSt	3
RT @HinduRajyam: @MichaelCatt Fuck off u bloody christian missionary bastard! #IndiaWithNepal #Nepal #India #NepalQuakeRelief #NepalEarthq	1
RT @sanyuktaaah: Meanwhile @timesofindia gets pleasure by displaying a victim's pic on its front page. #Presstitutes #NepalEarthquake http:	1
RT @DebashishHiTs: #SoulVultures has sole motive of converting even during times like #NepalEarthquake https://t.co/BgzVFizZ94	17
RT @AvanikaMote: How disgraceful! Missionaries carrying out conversions in Nepal. #NepalEarthquake https://t.co/B97uegulKE	1
RT @ride_2_glory: @TonyMiano is a sick. See what this #SoulVultures tells about temples. Is he welcome in our land? #NepalEarthquake http:/	1
RT @AshishPandey: #WTF! #SoulVultures Fucking Christian Evangelists! They're really happy abt #NepalEarthquake giving an opportunity to con	2
RT @cooljayzie: @ScamYuga -Pathetic n mercenary face of evangelist #SoulVultures exposed,gloating on potential harvest #NepalEarthquake	1
RT @imsujitagrawal: #SalmanVerdict is Todays #NepalEarthquake For Media..!!! #Presstitutes	3
RT @TPrasad_7: .@mediacrooks Let's donate to most trusted #PMReliefFund &gt;&gt; https://t.co/Ymigfuykyq b4 #SoulVultures start preying. @ndtv #	6
RT @vhampiholi: Beware of #SoulVultures during #NepalEarthquake crisis. http://t.co/4SoirZ9D5n	2
RT @lalitnagrath: Thousand of people have died in #NepalEarthquake and #SoulVultures still trying to sell jesus to injured? have some shame.	3
RT @satyaticks: people lost lives &amp; livelihood. But the Vatican pigs think Gospel is the relief.. #SoulVultures #NepalEarthquake http://t.c	3
RT @arundharhoney: For all those...who still don't know the meaning of #SoulVultures related to #NepalEarthquake This Will Help !! http:/	57
RT @KiranKS: #AdarshLiberal who can't keep aside diabolical hatred towards helping RSS, even at time of crisis. #NepalEarthquake https://t.	29
RT @JaishilRP: Karma will be a bitch to those who seek to benefit from human tragedies like #NepalEarthquake dear evangelists. Even bible w	1
RT @awanishr: This is how Congis treated their own people in emergency #NepalEarthquake , preparing the ground for #SoulVultures http://t.c	1
RT @ksmsundaram1975: Hey @BarackObama ask ur Xtian Missionaries to STFU #NepalEarthquake https://t.co/pePOA9HpVO	3
RT @thakureie: RSS is helping people in Nepal as they r Hindu country #AdarshLiberal #NepalEarthquake	1
RT @sverma4NAMO: @laveypj Bastard #SoulVultures hungry vulture...#NepalEarthquake #Nepal #earthquake Our Hindu n Sikh Brothers are already	1
RT @munnnabai: CHURCH has 6 letters so does MOSQUE &amp; TEMPLE. BIBLE has 5 letters so does QURAN &amp;GEETA. #RespectAllReligion #NepalEarthquake	1
RT @RNB_Indian: #Presstitutes are at it again highlighting minor short comings as no rescue efforts and as mismgmt so sad #NepalEarthquake	1
RT @sameerdesaii: its disgusting to find evangelists rejoicing over the #NepalEarthquake , finding a chance in it to convert #Hindus to the	6
RT @Dabaa_K_Maru: @CrimeMasterV2 @sachinvij #NepalEarthquake #NepalQuake #SoulVultures Shame on those who seek opportunity in tragedy http:	1
RT @RumaSi: Stuck in the cult of celebrity: watching media frenzy w/ #SalmanVerdict trending. Where's #NepalEarthquake, other serious stuff	1
"RT @DrGPradhan: Check this @abpnewstv creating controversy Calls "" Dharahara Tower"" as MOSQUE #NepalEarthquake #Presstitutes http://t.c"	31
RT @saaxenanurag: This what they do these #SoulVultures any disaster for them is a great opportunity to harvest souls http://t.co/vaiOhbW9f	3
RT @newsflicks: 'Nepalis have a family in 125 cr Indians' Modi's #MannKiBaat #SoulVultures #earthquake #NepalEarthquake http://t.co/yPmMwIe	88
"RT @satyaticks: Bloody Vatican douchebags rejoicing as disasters ""opens window"" to carry their mission #NepalEarthquake #SoulVultures http:"	30
RT @KiranKS: When 1000s are struggling to get life saving help in the #NepalEarthquake, missionary vultures have another plan :( http://t.c	97
RT @sirdesairajdeep: At One End We Have #Presstitutes Trying To Defame Country By #IndiasDaughter &amp; Another End PM Modi &amp; GOI Making Us Pro	1
RT @krharibhaskar: #Presstitutes came back to #India after #NepalEarthquake for #SalmanVerdict. #DontComeBackIndianMedia http://t.co/lw6UCb	1
RT @NoPlusnet: Hayul #Hayul shis2009: RT KiranKS: If you don't know why #SoulVultures is trending in India after #NepalEarthquake http://t	1
RT @sharsanj: In the wild we have hyenas n vultures fighting over dead bodies. In #NepalEarthquake we have #Soulvultures	1
RT @AnjaliGorg: Evangelical Christianity: Devils in high places http://t.co/ryyG854ykt via @dna @powerofyogesh #SoulVultures #NepalEarthq	12
RT @RamraoKP_: Mr @BarackObama see how ur #SoulVultures giving statements on #NepalEarthquake .. #shame http://t.co/A7KLvx46PR	4
RT @HinduRajyam: Request all nepali hindus to beware of christian missionaries who want to convert u! #SoulVultures #IndiaWithNepal #Nepal	6
RT @iamkrz: First stop #SoulVultures from US...that wud be the biggest aid for #NepalEarthquake https://t.co/jWzL08uoDa	1
RT @trackevangelism: Soul Harvesters response after #NepalEarthquake For FB screenshots, read text #SoulVultures https://t.co/JwSg2opLpl	42
RT @ChaplainCoir: Blessed #Lord, we beseech thee to comfort, succor, guide, and enlighten all who are involved with the #NepalEarthquake, A	1
RT @noconversion: Xtian Missionaries are coming to Nepal more vultures to harvest Souls #NepalEarthquake @HMOIndia @nepalitimes http:/	64
RT @ravish_NDTV: One more brainwashed idiot promoting religion over humanity sick mentality #earthquake #NepalEarthquake #MannKiBaat http:/	2
RT @DandekarH: Y shd Allah waste his time killing muslims in #NepalEarthquake when de demselves r killing each others #SoulVultures http://	3
RT @Ina_kshk: #NepalEarthquake Good breeding ground for 'soul harvesting.' http://t.co/cwbKnY3VsH	12
RT @rupeshsingh10: A typical Indian #Presstitutes can beat chest on Pakistan Children killing,Cry on Gaza,but their sensitivity dies on #Ne	5
RT @kan_rebel: Shame on u #SoulVultures Conversion during #NepalEarthquake #EarthquakeAgain https://t.co/WKrUwgC84L	1
RT @mamtan14: It Takes sad Calamity to expose de hatred of Bigots...both Religions of 'Piece' &amp; Love.Such Losers!#NepalEarthquake http://t.	25
RT @AnjaliGorg: #SoulScavengers overcrowding #NepalEarthQuake https://t.co/iqFXugU3Oi	2
RT @BhattNaturally1: Here is Link https://t.co/ut9xo8Rd0I if U wish to donate to PM fund. BUT please don't do it to NGOs &amp; #Presstitutes	1
RT @RW_HITMAN: This is what #SoulVultures @Pontifex is sayings to victim's in #NepalEarthquake @shakira @justinbieber @SrBachchan http://t.	18
RT @nayanikaaa: What is wrong with people? Using the #NepalEarthquake to convert the victims? #Soulvultures.	69
RT @shitty_politics: Go help #NepalEarthquake victims in need instead of forcing your religion on millions of americans. #March4Marriage. b	1
RT @Sonu_Bhaskar: (1) #Shame on 'faith-marketers' - Hunting #NepalEarthQuake victims for #soulharvest?#SoulVultures @KanchanGupta http://t.	4
RT @Sonu_Bhaskar: (5) #Shame on 'faith-marketers' - Hunting #NepalEarthQuake victims for #soulharvest?#SoulVultures @suhelseth http://t.co/	3
RT @AnjaliGorg: True face of #SoulScavengers Humanitarian aid is means for Religious conversion #ChristianTerror #NepalEarthquake http://t	26
RT @Priyalives: The traders of Jesus after calamity want to hijack a nation's religion &amp; culture.. #Soulvulture #NepalEarthquake http://t.	79
RT @Sudhks: #Sickular #Presstitutes @abpnewstv renamed #BhimsenTower as #QutubMinar. #Earthquake #NepalEarthquake http://t.co/D1WpqOtRhK	1
RT @bjphimachal: 'Nepalis have a family in 125 cr Indians' Modi's #MannKiBaat #SoulVultures #earthquake #NepalEarthquake http://t.co/TMupFS	3
RT @_TimesCrow: Just found the gang of   #SoulVultures on the way to Nepal to show theirs # #NepalEarthquake http://t	17
RT @DrGPradhan: This explain who are #SoulVultures First Nepal is hit by Earth Quakes now Soul Vultures #NepalEarthquake http://t.co/UO	27
RT @AnjaliGorg: In any case pls don't donate for these organisations #NepalEarthQuake #SoulVultures #IndiaWithNepal https://t.co/tJaplWGPMR	6
RT @Sonu_Bhaskar: (3) #Shame on 'faith-marketers' - Hunting #NepalEarthQuake victims for #soulharvest?#SoulVultures @KanchanGupta http://t.	4
RT @RevolutionMonk: #VultureEvangelists feeding on Misery.People r dying in #NepalEarthquake ,but missionaries see this as an opportunity h	33
"RT @shall_isaytruth: This is what Sikhism, Buddhism &amp; Hinduism teach ""Niskam Karma"" unlike #SoulVultures . #NepalEarthquake https://t.c"	2
RT @ratigirl: Breaking News: Greenpeace and Ford Foundation doing stellar NON work in #NepalEarthquake stricken Kathmandu ! #SoulVultures	72
